"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"212286_at","ankyrin repeat domain 12","ANKRD12","23253","hf17d03.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2932133 3-, mRNA sequence","7237642","AW572909","18p11.22","Chromosome 18, NC_000018.9 (9136751..9285983)","","","cytoplasm///NOT nucleolus///nucleus","","","GO:0005737///NOT GO:0005730///GO:0005634",-566.808465608465,1203.55882352941,-3.48910232760871,0.00139982595922301,0.0847617441558869,-4.54828504778191
"205654_at","complement component 4 binding protein, alpha","C4BPA","722","Homo sapiens complement component 4 binding protein, alpha (C4BPA), mRNA","62912459","NM_000715","1q32","Chromosome 1, NC_000001.10 (207277607..207318317)","protein binding","binding of sperm to zona pellucida///complement activation, classical pathway///innate immune response///regulation of complement activation","acrosomal matrix///cytoplasm///extracellular region///plasma membrane///zona pellucida receptor complex","GO:0005515","GO:0007339///GO:0006958///GO:0045087///GO:0030449","GO:0043159///GO:0005737///GO:0005576///GO:0005886///GO:0002199",-242.871957671958,325.088235294118,-3.48808187459933,0.0014037202609908,0.0847672048120812,-4.54830754331901
"211241_at","annexin A2 pseudogene 3","ANXA2P3","305","Human lipocortin (LIP) 2 pseudogene mRNA, complete cds-like region","187145","M62895","10q21.3","Chromosome 10, NC_000010.10 (66585285..66586634)","","","","","","",348.268253968254,811.308823529412,3.48540851598738,0.00141397203536484,0.0851555104433373,-4.54836647893453
"221223_x_at","cytokine inducible SH2-containing protein","CISH","1154","Homo sapiens cytokine inducible SH2-containing protein (CISH), transcript variant 1, mRNA","195976770","NM_013324","3p21.3","Chromosome 3, NC_000003.11 (50643885..50649262, complement)","molecular_function","JAK-STAT cascade involved in growth hormone signaling pathway///intracellular signal transduction///negative regulation of signal transduction///protein ubiquitination///regulation of cell growth","cellular_component///cytosol","GO:0003674","GO:0060397///GO:0035556///GO:0009968///GO:0016567///GO:0001558","GO:0005575///GO:0005829",-931.012698412698,2922.72352941176,-3.4837582689905,0.00142033636871696,0.0853082353210782,-4.54840286118309
"204014_at","dual specificity phosphatase 4","DUSP4","1846","Homo sapiens dual specificity phosphatase 4 (DUSP4), transcript variant 1, mRNA","325651887","NM_001394","8p12-p11","Chromosome 8, NC_000008.10 (29190579..29208267, complement)","MAP kinase tyrosine/serine/threonine phosphatase activity///protein tyrosine phosphatase activity///protein tyrosine/threonine phosphatase activity","MAPK cascade///MyD88-dependent toll-like receptor signaling pathway///MyD88-independent toll-like receptor signaling pathway///TRIF-dependent toll-like receptor signaling pathway///endoderm formation///inactivation of MAPK activity///innate immune response///neurotrophin TRK receptor signaling pathway///protein dephosphorylation///stress-activated MAPK cascade///toll-like receptor 10 signaling pathway///toll-like receptor 2 signaling pathway///toll-like receptor 3 signaling pathway///toll-like receptor 4 signaling pathway///toll-like receptor 5 signaling pathway///toll-like receptor 9 signaling pathway///toll-like receptor TLR1:TLR2 signaling pathway///toll-like receptor TLR6:TLR2 signaling pathway///toll-like receptor signaling pathway","nucleoplasm///nucleus","GO:0017017///GO:0004725///GO:0008330","GO:0000165///GO:0002755///GO:0002756///GO:0035666///GO:0001706///GO:0000188///GO:0045087///GO:0048011///GO:0006470///GO:0051403///GO:0034166///GO:0034134///GO:0034138///GO:0034142///GO:0034146///GO:0034162///GO:0038123///GO:0038124///GO:0002224","GO:0005654///GO:0005634",-190.840740740741,107.95,-3.48272402765932,0.00142433908086209,0.0853186767173385,-4.54842566327823
"217563_at","clock circadian regulator","CLOCK","9575","","","","4q12","Chromosome 4, NC_000004.11 (56294068..56413076, complement)","E-box binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity///RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription///histone acetyltransferase activity///protein dimerization activity///sequence-specific DNA binding transcription factor activity///signal transducer activity","DNA damage checkpoint///cellular response to ionizing radiation///circadian regulation of gene expression///circadian rhythm///photoperiodism///positive regulation of transcription from RNA polymerase II promoter///regulation of transcription from RNA polymerase II promoter///regulation of transcription, DNA-dependent///signal transduction","chromosome///cytosol///intracellular membrane-bounded organelle///NOT nucleolus///nucleus///transcription factor complex","GO:0070888///GO:0000978///GO:0000982///GO:0001190///GO:0004402///GO:0046983///GO:0003700///GO:0004871","GO:0000077///GO:0071479///GO:0032922///GO:0007623///GO:0009648///GO:0045944///GO:0006357///GO:0006355///GO:0007165","GO:0005694///GO:0005829///GO:0043231///NOT GO:0005730///GO:0005634///GO:0005667",-229.293121693122,219,-3.48131240585965,0.00142981987524117,0.0853791278484598,-4.54845678634024
"203868_s_at","vascular cell adhesion molecule 1","VCAM1","7412","Homo sapiens vascular cell adhesion molecule 1 (VCAM1), transcript variant 1, mRNA","315434269","NM_001078","1p32-p31","Chromosome 1, NC_000001.10 (101185196..101204601)","cell adhesion molecule binding///cell adhesion molecule binding///integrin binding","B cell differentiation///acute inflammatory response///aging///cell adhesion///cellular response to glucose stimulus///chorio-allantoic fusion///chronic inflammatory response///cytokine-mediated signaling pathway///heart development///heterophilic cell-cell adhesion///interferon-gamma-mediated signaling pathway///leukocyte cell-cell adhesion///leukocyte tethering or rolling///membrane to membrane docking///modulation by virus of host morphology or physiology///positive regulation of T cell proliferation///regulation of immune response///response to hypoxia///response to ionizing radiation///response to nutrient","alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex///apical part of cell///cell surface///external side of plasma membrane///extracellular space///filopodium///integral to membrane///microvillus///plasma membrane///podosome///sarcolemma","GO:0050839///GO:0050839///GO:0005178","GO:0030183///GO:0002526///GO:0007568///GO:0007155///GO:0071333///GO:0060710///GO:0002544///GO:0019221///GO:0007507///GO:0007157///GO:0060333///GO:0007159///GO:0050901///GO:0022614///GO:0019048///GO:0042102///GO:0050776///GO:0001666///GO:0010212///GO:0007584","GO:0071065///GO:0045177///GO:0009986///GO:0009897///GO:0005615///GO:0030175///GO:0016021///GO:0005902///GO:0005886///GO:0002102///GO:0042383",-205.368253968254,239.770588235294,-3.48034280569965,0.00143359623412013,0.0853791278484598,-4.54847816435494
"201601_x_at","interferon induced transmembrane protein 1","IFITM1","8519","Homo sapiens interferon induced transmembrane protein 1 (IFITM1), mRNA","150010588","NM_003641","11p15.5","Chromosome 11, NC_000011.9 (313991..315272)","protein binding///receptor signaling protein activity","cell surface receptor signaling pathway///cytokine-mediated signaling pathway///defense response to virus///negative regulation of cell migration///negative regulation of cell proliferation///negative regulation of viral entry into host cell///negative regulation of viral genome replication///negative regulation of viral genome replication///ossification///positive regulation of osteoblast differentiation///regulation of immune response///response to interferon-alpha///response to interferon-beta///response to interferon-gamma///response to virus///type I interferon-mediated signaling pathway","integral to membrane///plasma membrane","GO:0005515///GO:0005057","GO:0007166///GO:0019221///GO:0051607///GO:0030336///GO:0008285///GO:0046597///GO:0045071///GO:0045071///GO:0001503///GO:0045669///GO:0050776///GO:0035455///GO:0035456///GO:0034341///GO:0009615///GO:0060337","GO:0016021///GO:0005886",-4263.96878306878,2484.65,-3.47938315752483,0.00143734329477262,0.0853791278484598,-4.5484993233663
"202976_s_at","Rho-related BTB domain containing 3","RHOBTB3","22836","Homo sapiens Rho-related BTB domain containing 3 (RHOBTB3), mRNA","115430107","NM_014899","5q15","Chromosome 5, NC_000005.9 (95066850..95132071)","ATP binding///ATPase activity///GTP binding///Rab GTPase binding///protein binding","ATP catabolic process///retrograde transport, endosome to Golgi///small GTPase mediated signal transduction","Golgi apparatus","GO:0005524///GO:0016887///GO:0005525///GO:0017137///GO:0005515","GO:0006200///GO:0042147///GO:0007264","GO:0005794",-179.297883597884,242.273529411765,-3.47824474173307,0.00144180061326466,0.0853791278484598,-4.54852442451383
"208799_at","proteasome (prosome, macropain) subunit, beta type, 5","PSMB5","5693","Homo sapiens cDNA clone IMAGE:2967251, **** WARNING: chimeric clone ****","13278740","BC004146","14q11.2","Chromosome 14, NC_000014.8 (23495060..23504429, complement)","protein binding///threonine-type endopeptidase activity","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest///G1/S transition of mitotic cell cycle///RNA metabolic process///anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process///antigen processing and presentation of exogenous peptide antigen via MHC class I///antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent///antigen processing and presentation of peptide antigen via MHC class I///apoptotic process///cellular nitrogen compound metabolic process///gene expression///mRNA metabolic process///mitotic cell cycle///modulation by virus of host morphology or physiology///negative regulation of apoptotic process///negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle///positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle///protein polyubiquitination///regulation of apoptotic process///regulation of cellular amino acid metabolic process///regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle///response to oxidative stress///small molecule metabolic process///viral process","cytosol///nucleoplasm///proteasome complex///proteasome core complex","GO:0005515///GO:0004298","GO:0006977///GO:0000082///GO:0016070///GO:0031145///GO:0042590///GO:0002479///GO:0002474///GO:0006915///GO:0034641///GO:0010467///GO:0016071///GO:0000278///GO:0019048///GO:0043066///GO:0051436///GO:0051437///GO:0000209///GO:0042981///GO:0006521///GO:0051439///GO:0006979///GO:0044281///GO:0016032","GO:0005829///GO:0005654///GO:0000502///GO:0005839",804.26455026455,2475.92352941176,3.47755538273418,0.00144450617954806,0.0853791278484598,-4.54853962460529
"209337_at","PC4 and SFRS1 interacting protein 1","PSIP1","11168","Homo sapiens lens epithelium-derived growth factor mRNA, complete cds","3283351","AF063020","9p22.3","Chromosome 9, NC_000009.11 (15464064..15511003, complement)","RNA polymerase II transcription coactivator activity///activating transcription factor binding///chromatin binding///protein binding///supercoiled DNA binding","establishment of integrated proviral latency///mRNA 5'-splice site recognition///positive regulation of transcription from RNA polymerase II promoter///regulation of transcription, DNA-dependent///response to heat///response to oxidative stress///transcription, DNA-dependent///viral process","cytosol///nuclear heterochromatin///nuclear periphery///NOT nucleolus///nucleoplasm///nucleoplasm///nucleus///transcriptionally active chromatin","GO:0001105///GO:0033613///GO:0003682///GO:0005515///GO:0097100","GO:0075713///GO:0000395///GO:0045944///GO:0006355///GO:0009408///GO:0006979///GO:0006351///GO:0016032","GO:0005829///GO:0005720///GO:0034399///NOT GO:0005730///GO:0005654///GO:0005654///GO:0005634///GO:0035327",-381.221693121693,1146.47941176471,-3.47464959374641,0.00145596455747833,0.0855405150366493,-4.54860369841974
"212242_at","tubulin, alpha 4a","TUBA4A","7277","AL565074 Homo sapiens ADULT BRAIN Homo sapiens cDNA clone CS0DN003YF20 3-PRIME, mRNA sequence","46231969","AL565074","2q35","Chromosome 2, NC_000002.11 (220115001..220118638, complement)","GTP binding///GTPase activity///structural constituent of cytoskeleton","'de novo' posttranslational protein folding///G2/M transition of mitotic cell cycle///blood coagulation///cellular protein metabolic process///microtubule-based process///mitotic cell cycle///platelet activation///platelet degranulation///protein folding///protein polymerization","cytosol///extracellular region///microtubule///microtubule cytoskeleton","GO:0005525///GO:0003924///GO:0005200","GO:0051084///GO:0000086///GO:0007596///GO:0044267///GO:0007017///GO:0000278///GO:0030168///GO:0002576///GO:0006457///GO:0051258","GO:0005829///GO:0005576///GO:0005874///GO:0015630",-447.211111111111,780.661764705882,-3.47206566355704,0.00146622726559969,0.0855405150366493,-4.54866067823451
"210607_at","fms-related tyrosine kinase 3 ligand","FLT3LG","2323","Human flt3 ligand mRNA, complete cds","494978","U03858","19q13.3","Chromosome 19, NC_000019.9 (49977466..49989488)","cytokine activity///protein homodimerization activity///receptor binding///receptor tyrosine kinase binding","embryonic hemopoiesis///lymphocyte differentiation///positive regulation of cell proliferation///positive regulation of natural killer cell differentiation///signal transduction","extracellular space///integral to membrane///intrinsic to external side of plasma membrane///membrane","GO:0005125///GO:0042803///GO:0005102///GO:0030971","GO:0035162///GO:0030098///GO:0008284///GO:0032825///GO:0007165","GO:0005615///GO:0016021///GO:0031233///GO:0016020",-105.354497354497,87.4647058823529,-3.47106625609621,0.00147021531535652,0.0855405150366493,-4.54868271755188
"215822_x_at","myelin transcription factor 1","MYT1","4661","Homo sapiens myelin transcription factor 1 (MTF1) mRNA, 3' end","189041","M96980","20q13.33","Chromosome 20, NC_000020.10 (62795827..62873606)","DNA binding///sequence-specific DNA binding transcription factor activity///zinc ion binding","cell differentiation///nervous system development///regulation of transcription, DNA-dependent///transcription, DNA-dependent","nucleus","GO:0003677///GO:0003700///GO:0008270","GO:0030154///GO:0007399///GO:0006355///GO:0006351","GO:0005634",-323.20582010582,277.879411764706,-3.4704726463036,0.00147258900851436,0.0855405150366493,-4.54869580826628
"212847_at","far upstream element (FUSE) binding protein 1","FUBP1","8880","DKFZp564N1963_s1 564 (synonym: hfbr2) Homo sapiens cDNA clone DKFZp564N1963 3-, mRNA sequence","5406335","AL036840","1p31.1","Chromosome 1, NC_000001.10 (78413591..78444777, complement)","RNA binding///sequence-specific DNA binding transcription factor activity///single-stranded DNA binding","positive regulation of gene expression///transcription from RNA polymerase II promoter","NOT nucleolus///nucleus","GO:0003723///GO:0003700///GO:0003697","GO:0010628///GO:0006366","NOT GO:0005730///GO:0005634",-138.138095238095,490.073529411765,-3.47046913339898,0.00147260306669995,0.0855405150366493,-4.54869588573586
"214148_at","uncharacterized LOC100507424","LOC100507424","100507424","Human clone 23641 mRNA sequence","1913898","U90917","","Chromosome 12, NC_000012.11 (2945982..2968961)","","","","","","",-296.374074074074,562.144117647059,-3.47012432200749,0.00147398358615576,0.0855405150366493,-4.54870348983691
"221757_at","phosphoinositide-3-kinase interacting protein 1","PIK3IP1","113791","","","","22q12.2","Chromosome 22, NC_000022.10 (31677579..31688520, complement)","phosphatidylinositol 3-kinase catalytic subunit binding","negative regulation of phosphatidylinositol 3-kinase activity///negative regulation of phosphatidylinositol 3-kinase activity///negative regulation of phosphatidylinositol 3-kinase cascade","integral to membrane","GO:0036313","GO:0043553///GO:0043553///GO:0014067","GO:0016021",-466.193121693121,950.173529411765,-3.47009315934962,0.00147410841332286,0.0855405150366493,-4.54870417706728
"218858_at","DEP domain containing MTOR-interacting protein","DEPTOR","64798","Homo sapiens DEP domain containing MTOR-interacting protein (DEPTOR), mRNA","189571663","NM_022783","8q24.12","Chromosome 8, NC_000008.10 (120885900..121063157)","protein binding","intracellular signal transduction///negative regulation of TOR signaling cascade///negative regulation of cell size///negative regulation of protein kinase activity///regulation of extrinsic apoptotic signaling pathway","intracellular","GO:0005515","GO:0035556///GO:0032007///GO:0045792///GO:0006469///GO:2001236","GO:0005622",-210.820105820106,278.941176470588,-3.46854115953051,0.00148033810297096,0.0856054588409873,-4.54873840385572
"206978_at","chemokine (C-C motif) receptor 2","CCR2","729230","Homo sapiens chemokine (C-C motif) receptor 2 (CCR2), transcript variant A, mRNA","183979979","NM_001123041","3p21.31","Chromosome 3, NC_000003.11 (46395235..46402413)","C-C chemokine receptor activity///CCR2 chemokine receptor binding///chemokine receptor activity///protein homodimerization activity","JAK-STAT cascade///T-helper 17 cell chemotaxis///blood vessel remodeling///cellular calcium ion homeostasis///cellular defense response///cellular homeostasis///chemokine-mediated signaling pathway///chemotaxis///cytokine-mediated signaling pathway///dendritic cell chemotaxis///elevation of cytosolic calcium ion concentration///immune response///inflammatory response///innate immune response///modulation by virus of host morphology or physiology///negative regulation of adenylate cyclase activity///negative regulation of angiogenesis///negative regulation of eosinophil degranulation///negative regulation of type 2 immune response///positive regulation of CD8-positive, alpha-beta T cell extravasation///positive regulation of T cell activation///positive regulation of T cell chemotaxis///positive regulation of T-helper 1 type immune response///positive regulation of alpha-beta T cell proliferation///positive regulation of astrocyte chemotaxis///positive regulation of hematopoietic stem cell migration///positive regulation of immune complex clearance by monocytes and macrophages///positive regulation of inflammatory response///positive regulation of interferon-gamma production///positive regulation of interleukin-2 production///positive regulation of monocyte chemotaxis///positive regulation of monocyte chemotaxis///positive regulation of monocyte extravasation///positive regulation of tumor necrosis factor biosynthetic process///regulation of vascular endothelial growth factor production///response to wounding","cytoplasm///cytosol///dendrite///integral to membrane///integral to plasma membrane///neuronal cell body///perikaryon///perinuclear region of cytoplasm///plasma membrane///plasma membrane","GO:0016493///GO:0031727///GO:0004950///GO:0042803","GO:0007259///GO:0035705///GO:0001974///GO:0006874///GO:0006968///GO:0019725///GO:0070098///GO:0006935///GO:0019221///GO:0002407///GO:0007204///GO:0006955///GO:0006954///GO:0045087///GO:0019048///GO:0007194///GO:0016525///GO:0043310///GO:0002829///GO:2000451///GO:0050870///GO:0010820///GO:0002827///GO:0046641///GO:2000464///GO:2000473///GO:0090265///GO:0050729///GO:0032729///GO:0032743///GO:0090026///GO:0090026///GO:2000439///GO:0042535///GO:0010574///GO:0009611","GO:0005737///GO:0005829///GO:0030425///GO:0016021///GO:0005887///GO:0043025///GO:0043204///GO:0048471///GO:0005886///GO:0005886",-1053.11375661376,709.032352941176,-3.46669214634011,0.00148779310250525,0.0856054588409873,-4.54877918210989
"219629_at","family with sequence similarity 118, member A","FAM118A","55007","Homo sapiens family with sequence similarity 118, member A (FAM118A), transcript variant 2, mRNA","157388972","NM_017911","22q13","Chromosome 22, NC_000022.10 (45705081..45737836)","","","integral to membrane","","","GO:0016021",-330.669841269841,402.023529411765,-3.46636529028308,0.00148911470254816,0.0856054588409873,-4.54878639076299
"209197_at","synaptotagmin XI","SYT11","23208","ad09f03.s1 Soares_NbHFB Homo sapiens cDNA clone IMAGE:877757 3-, mRNA sequence","2539167","AA626780","1q21.2","Chromosome 1, NC_000001.10 (155829260..155854990)","metal ion binding///protein binding///transporter activity","","cell junction///integral to plasma membrane///synaptic vesicle membrane","GO:0046872///GO:0005515///GO:0005215","","GO:0030054///GO:0005887///GO:0030672",-240.743386243386,455.55,-3.46599963176655,0.00149059453530957,0.0856054588409873,-4.54879445523839
"205047_s_at","asparagine synthetase (glutamine-hydrolyzing)","ASNS","440","Homo sapiens asparagine synthetase (glutamine-hydrolyzing) (ASNS), transcript variant 2, mRNA","296010844","NM_001673","7q21.3","Chromosome 7, NC_000007.13 (97481429..97501854, complement)","ATP binding///asparagine synthase (glutamine-hydrolyzing) activity///asparagine synthase (glutamine-hydrolyzing) activity///cofactor binding///protein homodimerization activity","L-asparagine biosynthetic process///activation of signaling protein activity involved in unfolded protein response///asparagine biosynthetic process///asparagine biosynthetic process///cellular amino acid biosynthetic process///cellular nitrogen compound metabolic process///cellular protein metabolic process///cellular response to glucose starvation///cellular response to hormone stimulus///endoplasmic reticulum unfolded protein response///glutamine metabolic process///liver development///negative regulation of apoptotic process///positive regulation of mitotic cell cycle///response to amino acid stimulus///response to follicle-stimulating hormone stimulus///response to light stimulus///response to mechanical stimulus///response to methotrexate///response to toxic substance///small molecule metabolic process","cytosol","GO:0005524///GO:0004066///GO:0004066///GO:0048037///GO:0042803","GO:0070981///GO:0006987///GO:0006529///GO:0006529///GO:0008652///GO:0034641///GO:0044267///GO:0042149///GO:0032870///GO:0030968///GO:0006541///GO:0001889///GO:0043066///GO:0045931///GO:0043200///GO:0032354///GO:0009416///GO:0009612///GO:0031427///GO:0009636///GO:0044281","GO:0005829",-149.494708994709,153.826470588235,-3.4648362542505,0.00149531219243025,0.0856556338918334,-4.5488201135064
"213474_at","potassium channel tetramerisation domain containing 7","KCTD7","154881","wm91f10.x1 NCI_CGAP_Ut2 Homo sapiens cDNA clone IMAGE:2443339 3-, mRNA sequence","5596067","AI890903","7q11.21","Chromosome 7, NC_000007.13 (66093868..66108216)","","cell death///protein homooligomerization","cytosol///plasma membrane","","GO:0008219///GO:0051260","GO:0005829///GO:0005886",-196.291534391534,316.65,-3.46224474088517,0.00150587288742291,0.0860319958657097,-4.54887727128148
"200764_s_at","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","","","","5q31.2","Chromosome 5, NC_000005.9 (138089107..138270723)","actin filament binding///beta-catenin binding///cadherin binding///gamma-catenin binding///protein binding///structural molecule activity///vinculin binding","adherens junction organization///aging///apical junction assembly///axon regeneration///cell adhesion///cell junction assembly///cell-cell junction organization///cellular response to indole-3-methanol///establishment or maintenance of cell polarity///gap junction assembly///male gonad development///muscle cell differentiation///negative regulation of apoptotic process///negative regulation of neuroblast proliferation///odontogenesis of dentin-containing tooth///ovarian follicle development///positive regulation of muscle cell differentiation///positive regulation of smoothened signaling pathway///protein heterooligomerization///response to estrogen stimulus","acrosomal vesicle///actin cytoskeleton///catenin complex///cell-cell junction///cytosol///intercalated disc///lamellipodium///plasma membrane///zonula adherens","GO:0051015///GO:0008013///GO:0045296///GO:0045295///GO:0005515///GO:0005198///GO:0017166","GO:0034332///GO:0007568///GO:0043297///GO:0031103///GO:0007155///GO:0034329///GO:0045216///GO:0071681///GO:0007163///GO:0016264///GO:0008584///GO:0042692///GO:0043066///GO:0007406///GO:0042475///GO:0001541///GO:0051149///GO:0045880///GO:0051291///GO:0043627","GO:0001669///GO:0015629///GO:0016342///GO:0005911///GO:0005829///GO:0014704///GO:0030027///GO:0005886///GO:0005915",730.378306878307,3006.02058823529,3.46133328823228,0.00150960419977079,0.0860319958657097,-4.54889737470395
"209398_at","histone cluster 1, H1c","HIST1H1C","3006","Homo sapiens histone cluster 1, H1c, mRNA (cDNA clone IMAGE:3608862)","12803628","BC002649","6p21.3","Chromosome 6, NC_000006.11 (26055968..26056699, complement)","DNA binding","nucleosome assembly///nucleosome positioning","nucleosome///nucleus","GO:0003677","GO:0006334///GO:0016584","GO:0000786///GO:0005634",-182.413227513228,191.185294117647,-3.45923364549674,0.00151823364290417,0.0863030619000857,-4.54894368666721
"212190_at","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2","SERPINE2","5270","AL541302 Homo sapiens PLACENTA Homo sapiens cDNA clone CS0DE006YI10 5-PRIME, mRNA sequence","45716896","AL541302","2q36.1","Chromosome 2, NC_000002.11 (224839765..224904036, complement)","glycosaminoglycan binding///heparin binding///protein binding///receptor binding///serine-type endopeptidase inhibitor activity///serine-type endopeptidase inhibitor activity","blood coagulation///cerebellar granular layer morphogenesis///detection of mechanical stimulus involved in sensory perception///innervation///long-term synaptic potentiation///mating plug formation///negative regulation of blood coagulation///negative regulation of blood coagulation///negative regulation of cell growth///negative regulation of cell proliferation///negative regulation of endopeptidase activity///negative regulation of phosphatidylinositol 3-kinase cascade///negative regulation of plasminogen activation///negative regulation of platelet activation///negative regulation of platelet aggregation///negative regulation of protein catabolic process///negative regulation of protein processing///negative regulation of proteolysis///negative regulation of smoothened signaling pathway///negative regulation of sodium ion transport///positive regulation of astrocyte differentiation///regulation of cell migration///regulation of synaptic transmission, glutamatergic///regulation of timing of cell differentiation///secretion by cell///secretory granule organization///seminal vesicle epithelium development","cytosol///extracellular matrix///extracellular region///extracellular space///extrinsic to external side of plasma membrane///neuromuscular junction///platelet alpha granule///platelet alpha granule","GO:0005539///GO:0008201///GO:0005515///GO:0005102///GO:0004867///GO:0004867","GO:0007596///GO:0021683///GO:0050974///GO:0060384///GO:0060291///GO:0042628///GO:0030195///GO:0030195///GO:0030308///GO:0008285///GO:0010951///GO:0014067///GO:0010757///GO:0010544///GO:0090331///GO:0042177///GO:0010955///GO:0045861///GO:0045879///GO:0010766///GO:0048711///GO:0030334///GO:0051966///GO:0048505///GO:0032940///GO:0033363///GO:0061108","GO:0005829///GO:0031012///GO:0005576///GO:0005615///GO:0031232///GO:0031594///GO:0031091///GO:0031091",-335.451851851852,369.111764705882,-3.45359036007613,0.00154166334737193,0.0874119195152386,-4.54906816959765
"209671_x_at","T cell receptor alpha constant","TRAC","28755","Homo sapiens T-cell receptor active alpha-chain precursor (TCRA) mRNA, complete cds","338738","M12423","14q11","Chromosome 14, NC_000014.8 (23016447..23021075)","MHC protein binding///peptide antigen binding","T cell costimulation///T cell receptor signaling pathway///cellular defense response///regulation of immune response","integral to plasma membrane///plasma membrane","GO:0042287///GO:0042605","GO:0031295///GO:0050852///GO:0006968///GO:0050776","GO:0005887///GO:0005886",-2557.33492063492,1340.23235294118,-3.45037729346402,0.00155515842159873,0.0879532870773716,-4.54913905077918
"202636_at","ring finger protein 103","RNF103","7844","Homo sapiens ring finger protein 103 (RNF103), transcript variant 1, mRNA","312147320","NM_005667","2p11.2","Chromosome 2, NC_000002.11 (86830516..86851000, complement)","protein binding///ubiquitin-protein ligase activity///zinc ion binding","ER-associated protein catabolic process///central nervous system development///protein ubiquitination","endoplasmic reticulum///endoplasmic reticulum membrane///integral to membrane","GO:0005515///GO:0004842///GO:0008270","GO:0030433///GO:0007417///GO:0016567","GO:0005783///GO:0005789///GO:0016021",-408.592592592593,1787.62941176471,-3.44917028804021,0.00156025724119944,0.0880182584953089,-4.54916567866717
"204224_s_at","GTP cyclohydrolase 1","GCH1","2643","Homo sapiens GTP cyclohydrolase 1 (GCH1), transcript variant 1, mRNA","66932966","NM_000161","14q22.1-q22.2","Chromosome 14, NC_000014.8 (55308723..55369542, complement)","GTP binding///GTP cyclohydrolase I activity///NOT GTP cyclohydrolase I activity///GTP-dependent protein binding///calcium ion binding///coenzyme binding///protein binding///protein homodimerization activity///zinc ion binding","7,8-dihydroneopterin 3'-triphosphate biosynthetic process///GTP catabolic process///dopamine biosynthetic process///induction of apoptosis///negative regulation of blood pressure///neuromuscular process controlling posture///nitric oxide biosynthetic process///nitric oxide metabolic process///positive regulation of nitric-oxide synthase activity///positive regulation of nitric-oxide synthase activity///protein heterooligomerization///protein homooligomerization///pteridine-containing compound biosynthetic process///regulation of blood pressure///regulation of lung blood pressure///regulation of nitric-oxide synthase activity///response to interferon-gamma///response to lipopolysaccharide///NOT response to lipopolysaccharide///response to pain///response to tumor necrosis factor///small molecule metabolic process///tetrahydrobiopterin biosynthetic process///tetrahydrobiopterin biosynthetic process///tetrahydrofolate biosynthetic process///vasodilation","cytoplasm///cytoplasmic vesicle///cytosol///cytosol///nuclear membrane///NOT nucleolus///nucleus///protein complex","GO:0005525///GO:0003934///NOT GO:0003934///GO:0030742///GO:0005509///GO:0050662///GO:0005515///GO:0042803///GO:0008270","GO:0035998///GO:0006184///GO:0042416///GO:0006917///GO:0045776///GO:0050884///GO:0006809///GO:0046209///GO:0051000///GO:0051000///GO:0051291///GO:0051260///GO:0042559///GO:0008217///GO:0014916///GO:0050999///GO:0034341///GO:0032496///NOT GO:0032496///GO:0048265///GO:0034612///GO:0044281///GO:0006729///GO:0006729///GO:0046654///GO:0042311","GO:0005737///GO:0031410///GO:0005829///GO:0005829///GO:0031965///NOT GO:0005730///GO:0005634///GO:0043234",-1994.14761904762,1600.62647058824,-3.44725867135162,0.00156836552820265,0.0882522451134841,-4.54920785216478
